PartitionMovement,InstancePartitionCount,ResourcePartitionCount,ResourceTopStateCount,MaxCapacityKeyUsage,evennessCV,movedToNewInstances,movedBetweenOldInstances,STBetweenOldInstances,maxResourceCount,maxPartitionCount,maxCapacityKeyUsage,maxTopStateUsage
4.0,68.0,44.0,19.0,74.0,0.6798313,45.0,5.0,0.0,0.4262506,0.40657547,0.6798314,0.43304655
87.0,83.0,16.0,77.0,69.0,1.0116557,6.0,0.0,0.0,0.94331264,0.94567776,1.0116557,0.92066956
2.0,6.0,89.0,54.0,84.0,0.85808253,31.0,1.0,0.0,0.6080954,0.6080954,0.85808253,0.51724446
28.0,62.0,20.0,68.0,75.0,0.7559023,31.0,0.0,0.0,0.62345934,0.6153619,0.7559023,0.5362322
35.0,6.0,24.0,2.0,38.0,1.0898815,0.0,0.0,0.0,1.0117869,1.0268064,1.0898815,1.0805936
24.0,98.0,15.0,3.0,54.0,0.7250676,35.0,4.0,0.0,0.5377714,0.55457014,0.7250676,0.55457014
77.0,58.0,94.0,44.0,60.0,1.1051296,4.0,0.0,0.0,0.95610726,0.9734722,1.1051296,1.0038214
74.0,23.0,2.0,34.0,75.0,1.1180009,0.0,0.0,0.0,1.0243523,1.0268064,1.1180009,1.0429142
21.0,74.0,62.0,28.0,37.0,0.7294509,35.0,7.0,0.0,0.5464959,0.5464959,0.72945094,0.49753258
51.0,92.0,98.0,27.0,54.0,0.8633249,31.0,0.0,0.0,0.6042006,0.6153619,0.8633249,0.5362322
50.0,21.0,8.0,2.0,86.0,1.1286507,0.0,0.0,0.0,1.0144362,1.0268064,1.1286507,1.0898099
31.0,48.0,29.0,30.0,75.0,0.7449038,31.0,0.0,0.0,0.5986027,0.6080954,0.7449038,0.51724446
9.0,25.0,19.0,58.0,34.0,0.73654824,31.0,0.0,0.0,0.60657376,0.6080954,0.73654824,0.51724446
28.0,50.0,95.0,39.0,32.0,0.7841151,31.0,0.0,0.0,0.60657376,0.6080954,0.7841151,0.51724446
97.0,64.0,77.0,21.0,13.0,1.1031061,0.0,0.0,0.0,1.0117869,1.0268064,1.1031061,1.0805936
79.0,16.0,3.0,82.0,74.0,1.1562748,0.0,0.0,0.0,1.0243523,1.0268064,1.1562747,1.0429142
48.0,52.0,63.0,89.0,93.0,0.8142958,30.0,0.0,0.0,0.61220497,0.62964344,0.8142958,0.5362322
67.0,48.0,76.0,71.0,43.0,1.0421958,4.0,0.0,0.0,0.95610726,0.9734722,1.0421958,1.0038214
28.0,17.0,81.0,60.0,18.0,0.9268488,15.0,0.0,0.0,0.8166335,0.81434584,0.9268488,0.77948374
53.0,30.0,18.0,43.0,20.0,1.1367937,0.0,0.0,0.0,1.0195383,1.0268064,1.1367937,1.0429142
79.0,23.0,99.0,8.0,65.0,1.1355044,0.0,0.0,0.0,1.0117869,1.0268064,1.1355044,1.0805936
25.0,76.0,26.0,15.0,13.0,0.67912036,31.0,0.0,0.0,0.59334385,0.6153619,0.67912036,0.55457014
71.0,57.0,16.0,96.0,62.0,0.9832426,10.0,0.0,0.0,0.88748133,0.88748133,0.9832426,0.8761392
45.0,89.0,95.0,36.0,12.0,0.7368004,31.0,0.0,0.0,0.5986027,0.6080954,0.7368004,0.51724446
30.0,27.0,28.0,86.0,79.0,0.75356317,30.0,0.0,0.0,0.63561344,0.62964344,0.75356317,0.5362322
68.0,27.0,88.0,98.0,91.0,1.0699154,4.0,0.0,0.0,0.95610726,0.9734722,1.0699154,1.0038214
45.0,69.0,79.0,86.0,3.0,0.7008662,31.0,0.0,0.0,0.5986027,0.6080954,0.7008662,0.51724446
5.0,32.0,89.0,15.0,18.0,0.6241992,45.0,1.0,1.0,0.44817933,0.44817933,0.6241992,0.51724446
79.0,74.0,75.0,28.0,99.0,1.0970856,4.0,0.0,0.0,0.95610726,0.9734722,1.0970856,1.0038214
76.0,100.0,1.0,46.0,30.0,0.97094,10.0,0.0,0.0,0.88748133,0.88748133,0.97094,0.8761392
56.0,34.0,65.0,7.0,51.0,1.0987939,0.0,0.0,0.0,1.0117869,1.0268064,1.0987939,1.0805936
4.0,59.0,43.0,50.0,66.0,0.58664256,45.0,5.0,0.0,0.44924074,0.40657547,0.58664256,0.2958271
3.0,13.0,46.0,35.0,1.0,0.6184197,45.0,5.0,0.0,0.4262506,0.40657547,0.6184197,0.43304655
38.0,53.0,79.0,35.0,91.0,0.7349161,31.0,0.0,0.0,0.5986027,0.6080954,0.7349161,0.51724446
66.0,90.0,83.0,14.0,25.0,0.95239,15.0,0.0,0.0,0.8166335,0.81434584,0.95239,0.77948374
72.0,39.0,42.0,23.0,84.0,1.152102,0.0,0.0,0.0,1.0195383,1.0268064,1.152102,1.0805936
46.0,27.0,10.0,40.0,82.0,1.1096742,0.0,0.0,0.0,1.0243523,1.0268064,1.1096742,1.0429142
27.0,54.0,56.0,40.0,51.0,0.7361508,31.0,0.0,0.0,0.5986027,0.6080954,0.7361508,0.51724446
27.0,4.0,74.0,53.0,53.0,0.9772264,10.0,0.0,0.0,0.87774366,0.89247596,0.9772264,0.88748133
81.0,16.0,43.0,47.0,95.0,1.1193876,0.0,0.0,0.0,1.0117869,1.0268064,1.1193876,1.0805936
55.0,61.0,25.0,22.0,94.0,1.106211,3.0,0.0,0.0,0.9698388,0.9870759,1.106211,1.0332797
21.0,14.0,45.0,59.0,38.0,0.73631096,30.0,0.0,0.0,0.61220497,0.62964344,0.73631096,0.5362322
7.0,97.0,7.0,33.0,60.0,0.5725016,45.0,6.0,0.0,0.44924074,0.40657547,0.5725016,0.2958271
93.0,62.0,75.0,42.0,58.0,1.0782593,0.0,0.0,0.0,1.0117869,1.0268064,1.0782593,1.0805936
70.0,64.0,64.0,3.0,82.0,1.126976,0.0,0.0,0.0,1.0117869,1.0268064,1.126976,1.0805936
25.0,63.0,95.0,11.0,11.0,0.75289184,31.0,0.0,0.0,0.60657376,0.6080954,0.75289184,0.51724446
8.0,77.0,92.0,57.0,71.0,0.64704347,45.0,5.0,0.0,0.4262506,0.40657547,0.64704347,0.43304655
50.0,58.0,45.0,71.0,8.0,0.7450422,30.0,0.0,0.0,0.61220497,0.62964344,0.7450422,0.5362322
10.0,92.0,53.0,50.0,91.0,0.5459904,45.0,6.0,0.0,0.44924074,0.40657547,0.54599035,0.2958271
42.0,84.0,85.0,99.0,34.0,0.7813426,31.0,0.0,0.0,0.5986027,0.6080954,0.7813426,0.51724446
22.0,99.0,33.0,27.0,31.0,0.62918884,45.0,6.0,0.0,0.44204357,0.40657547,0.62918884,0.2958271
62.0,9.0,83.0,10.0,87.0,1.1204568,0.0,0.0,0.0,1.0117869,1.0268064,1.1204568,1.0805936
64.0,95.0,51.0,2.0,81.0,0.9787423,10.0,0.0,0.0,0.8863722,0.88748133,0.9787423,0.88748133
19.0,84.0,84.0,46.0,35.0,0.6214477,45.0,1.0,0.0,0.44817933,0.44817933,0.6214477,0.51724446
26.0,4.0,54.0,5.0,15.0,1.1313562,0.0,0.0,0.0,1.0117869,1.0268064,1.1313562,1.0805936
85.0,79.0,92.0,44.0,56.0,1.0327635,4.0,0.0,0.0,0.95610726,0.9734722,1.0327635,1.0038214
13.0,28.0,5.0,16.0,99.0,0.75386816,31.0,0.0,0.0,0.62345934,0.6153619,0.75386816,0.5362322
21.0,69.0,6.0,14.0,59.0,0.7711761,31.0,0.0,0.0,0.62345934,0.6153619,0.7711761,0.5362322
86.0,51.0,63.0,80.0,65.0,1.1164292,0.0,0.0,0.0,1.0117869,1.0268064,1.1164292,1.0805936
15.0,69.0,99.0,12.0,69.0,0.5841259,45.0,1.0,0.0,0.44817933,0.44817933,0.5841259,0.51724446
4.0,80.0,17.0,17.0,43.0,0.5747417,45.0,6.0,0.0,0.44924074,0.40657547,0.5747417,0.2958271
75.0,14.0,41.0,99.0,51.0,1.1320097,0.0,0.0,0.0,1.0195383,1.0268064,1.1320097,1.0429142
86.0,41.0,87.0,79.0,22.0,1.0928111,0.0,0.0,0.0,1.0117869,1.0268064,1.0928111,1.0805936
68.0,19.0,33.0,31.0,25.0,1.1313891,0.0,0.0,0.0,1.0117869,1.0268064,1.131389,1.0805936
12.0,28.0,93.0,13.0,63.0,0.72877586,31.0,1.0,0.0,0.6080954,0.6080954,0.72877586,0.51724446
61.0,44.0,85.0,81.0,76.0,0.9352866,14.0,0.0,0.0,0.8296331,0.83056,0.9352866,0.7922109
58.0,72.0,53.0,21.0,10.0,0.979996,10.0,0.0,0.0,0.88516134,0.88748133,0.979996,0.8761392
26.0,55.0,8.0,5.0,18.0,0.7496629,31.0,0.0,0.0,0.59334385,0.6153619,0.7496629,0.55457014
68.0,62.0,56.0,50.0,90.0,1.0876219,4.0,0.0,0.0,0.95610726,0.9734722,1.0876219,1.0038214
83.0,78.0,84.0,2.0,35.0,1.1265975,0.0,0.0,0.0,1.0117869,1.0268064,1.1265975,1.0805936
4.0,43.0,97.0,62.0,72.0,0.5055776,45.0,5.0,1.0,0.4262506,0.40657547,0.5055776,0.43304655
73.0,99.0,24.0,3.0,26.0,1.109384,3.0,0.0,0.0,0.9698388,0.9870759,1.109384,1.0332797
59.0,64.0,42.0,30.0,40.0,1.1185131,4.0,0.0,0.0,0.95610726,0.9734722,1.1185131,1.0038214
22.0,36.0,24.0,36.0,38.0,0.7483132,31.0,0.0,0.0,0.6065579,0.6080954,0.7483132,0.51724446
60.0,14.0,31.0,80.0,17.0,1.129755,0.0,0.0,0.0,1.0195383,1.0268064,1.129755,1.0429142
54.0,35.0,53.0,91.0,46.0,0.96421957,15.0,0.0,0.0,0.8166335,0.81434584,0.9642196,0.76654536
56.0,74.0,84.0,97.0,23.0,0.7529305,31.0,0.0,0.0,0.5986027,0.6080954,0.7529305,0.51724446
75.0,34.0,84.0,60.0,62.0,1.1267456,0.0,0.0,0.0,1.0117869,1.0268064,1.1267456,1.0805936
63.0,6.0,67.0,88.0,63.0,1.1250757,0.0,0.0,0.0,1.0117869,1.0268064,1.1250757,1.0805936
43.0,50.0,83.0,36.0,52.0,0.9081044,15.0,0.0,0.0,0.8166335,0.81434584,0.9081044,0.77948374
21.0,75.0,18.0,75.0,88.0,0.72841996,35.0,10.0,0.0,0.5464959,0.5464959,0.72841996,0.43304655
5.0,60.0,30.0,71.0,46.0,0.5568861,45.0,6.0,0.0,0.44924074,0.40657547,0.5568861,0.2958271
55.0,11.0,13.0,40.0,53.0,1.1195604,0.0,0.0,0.0,1.0195383,1.0268064,1.1195604,1.0429142
3.0,54.0,66.0,36.0,52.0,0.61223596,45.0,5.0,0.0,0.4262506,0.40657547,0.61223596,0.43304655
7.0,6.0,48.0,6.0,50.0,0.9093479,15.0,0.0,0.0,0.8117762,0.81434584,0.9093479,0.77948374
50.0,29.0,74.0,22.0,89.0,1.1080025,0.0,0.0,0.0,1.0117869,1.0268064,1.1080025,1.0805936
29.0,67.0,76.0,80.0,44.0,0.74521154,31.0,0.0,0.0,0.60657376,0.6080954,0.74521154,0.51724446
45.0,19.0,85.0,82.0,39.0,0.9378613,14.0,0.0,0.0,0.8296331,0.83056,0.9378613,0.7922109
72.0,18.0,19.0,28.0,54.0,1.1616982,0.0,0.0,0.0,1.0117869,1.0268064,1.1616982,1.0805936
10.0,8.0,69.0,4.0,82.0,0.8701761,15.0,0.0,0.0,0.81311566,0.81978625,0.8701761,0.7922109
59.0,88.0,78.0,37.0,42.0,0.9340487,15.0,0.0,0.0,0.8166335,0.81434584,0.9340487,0.77948374
14.0,74.0,34.0,9.0,66.0,0.50980467,45.0,6.0,1.0,0.4262506,0.40657547,0.5098047,0.43304655
55.0,1.0,64.0,20.0,26.0,1.1001513,0.0,0.0,0.0,1.0117869,1.0268064,1.1001513,1.0805936
1.0,72.0,56.0,36.0,94.0,0.62981015,45.0,5.0,0.0,0.4262506,0.40657547,0.62981015,0.43304655
93.0,28.0,1.0,20.0,72.0,1.1530994,0.0,0.0,0.0,1.0243523,1.0268064,1.1530994,1.0429142
95.0,61.0,39.0,52.0,94.0,1.1377329,0.0,0.0,0.0,1.0144362,1.0268064,1.1377329,1.0805936
12.0,58.0,52.0,41.0,75.0,0.56164354,45.0,5.0,0.0,0.4262506,0.40657547,0.56164354,0.43304655
55.0,41.0,83.0,54.0,57.0,1.0300137,10.0,0.0,0.0,0.87774366,0.89247596,1.0300137,0.88748133
63.0,65.0,23.0,65.0,93.0,0.9979857,10.0,0.0,0.0,0.88748133,0.88748133,0.9979857,0.8761392
49.0,1.0,46.0,4.0,80.0,1.1179776,0.0,0.0,0.0,1.0117869,1.0268064,1.1179776,1.0805936
90.0,75.0,28.0,23.0,83.0,1.1099093,0.0,0.0,0.0,1.0117869,1.0268064,1.1099093,1.0898099
7.0,25.0,5.0,8.0,43.0,0.6971577,35.0,4.0,0.0,0.5377714,0.55457014,0.6971577,0.55457014
93.0,78.0,83.0,77.0,31.0,1.0720103,4.0,0.0,0.0,0.95610726,0.9734722,1.0720103,1.0038214
76.0,19.0,49.0,6.0,49.0,1.140507,0.0,0.0,0.0,1.0117869,1.0268064,1.140507,1.0805936
43.0,48.0,44.0,15.0,33.0,1.0552963,4.0,0.0,0.0,0.95610726,0.9734722,1.0552963,1.0038214
72.0,5.0,56.0,94.0,65.0,1.1350766,0.0,0.0,0.0,1.0117869,1.0268064,1.1350766,1.0805936
98.0,29.0,72.0,36.0,7.0,1.1159233,0.0,0.0,0.0,1.0117869,1.0268064,1.1159233,1.0805936
27.0,20.0,91.0,53.0,47.0,0.9642864,15.0,0.0,0.0,0.8166335,0.81434584,0.9642864,0.77948374
20.0,11.0,45.0,45.0,76.0,0.86890143,14.0,0.0,0.0,0.8296331,0.83056,0.86890143,0.7922109
55.0,38.0,2.0,94.0,3.0,1.026184,6.0,0.0,0.0,0.94331264,0.94567776,1.026184,0.92066956
81.0,38.0,59.0,11.0,98.0,1.1013993,0.0,0.0,0.0,1.0144362,1.0268064,1.1013993,1.0805936
90.0,79.0,67.0,89.0,8.0,1.0042124,10.0,0.0,0.0,0.88516134,0.88748133,1.0042124,0.8761392
1.0,98.0,55.0,20.0,89.0,0.64352924,45.0,6.0,0.0,0.4262506,0.40657547,0.64352924,0.43304655
3.0,6.0,57.0,83.0,36.0,0.7672884,31.0,1.0,0.0,0.6080954,0.6080954,0.7672884,0.51724446
23.0,44.0,55.0,85.0,66.0,0.754045,31.0,2.0,0.0,0.60657376,0.6080954,0.754045,0.51724446
39.0,12.0,28.0,70.0,97.0,1.1216804,4.0,0.0,0.0,0.96265405,0.9734722,1.1216804,0.9631433
76.0,26.0,100.0,91.0,47.0,1.0535669,4.0,0.0,0.0,0.9583602,0.9734722,1.0535669,1.0038214
29.0,81.0,58.0,90.0,40.0,0.75925034,31.0,0.0,0.0,0.60657376,0.6080954,0.75925034,0.51724446
26.0,69.0,45.0,85.0,15.0,0.7817508,31.0,0.0,0.0,0.60657376,0.6080954,0.7817508,0.51724446
82.0,8.0,44.0,30.0,30.0,1.093399,0.0,0.0,0.0,1.0117869,1.0268064,1.093399,1.0805936
89.0,6.0,32.0,33.0,39.0,1.1260515,0.0,0.0,0.0,1.0117869,1.0268064,1.1260515,1.0805936
83.0,76.0,58.0,21.0,33.0,1.0790998,0.0,0.0,0.0,1.0117869,1.0268064,1.0790998,1.0805936
30.0,51.0,60.0,47.0,52.0,0.72609115,31.0,0.0,0.0,0.5986027,0.6080954,0.72609115,0.51724446
57.0,100.0,84.0,72.0,43.0,0.7216752,31.0,0.0,0.0,0.5986027,0.6080954,0.7216752,0.51724446
66.0,82.0,11.0,88.0,69.0,0.7067625,30.0,0.0,0.0,0.639369,0.62964344,0.7067625,0.55457014
95.0,84.0,53.0,37.0,28.0,1.1629381,0.0,0.0,0.0,1.0117869,1.0268064,1.1629381,1.0805936
16.0,49.0,94.0,69.0,36.0,0.82525516,31.0,1.0,0.0,0.6080954,0.6080954,0.82525516,0.51724446
96.0,97.0,87.0,36.0,42.0,1.0500097,4.0,0.0,0.0,0.95610726,0.9734722,1.0500097,1.0038214
66.0,28.0,6.0,95.0,11.0,1.1034608,0.0,0.0,0.0,1.0243523,1.0268064,1.1034608,1.0429142
49.0,58.0,49.0,38.0,77.0,0.9637468,14.0,0.0,0.0,0.8296331,0.83056,0.9637468,0.7922109
62.0,84.0,53.0,38.0,46.0,0.98544264,14.0,0.0,0.0,0.8296331,0.83056,0.98544264,0.7922109
90.0,48.0,2.0,4.0,90.0,1.0959313,0.0,0.0,0.0,1.0243523,1.0268064,1.0959313,1.0429142
47.0,42.0,88.0,42.0,97.0,0.984549,10.0,0.0,0.0,0.87774366,0.89247596,0.984549,0.88748133
42.0,19.0,25.0,40.0,83.0,1.0954518,0.0,0.0,0.0,1.0144362,1.0268064,1.0954518,1.0805936
28.0,3.0,97.0,22.0,57.0,0.93741006,10.0,0.0,0.0,0.8760166,0.89247596,0.93741006,0.88748133
7.0,97.0,89.0,96.0,27.0,0.52825993,45.0,5.0,0.0,0.44924074,0.40657547,0.52825993,0.2958271
86.0,3.0,80.0,96.0,6.0,1.138097,0.0,0.0,0.0,1.0117869,1.0268064,1.138097,1.0805936
23.0,48.0,3.0,62.0,7.0,0.7594919,31.0,0.0,0.0,0.62345934,0.6153619,0.7594919,0.5362322
91.0,7.0,9.0,82.0,52.0,1.1332777,0.0,0.0,0.0,1.0195383,1.0268064,1.1332777,1.0429142
50.0,56.0,39.0,15.0,24.0,1.0541477,4.0,0.0,0.0,0.95610726,0.9734722,1.0541477,1.0038214
63.0,85.0,99.0,64.0,61.0,0.7601384,31.0,0.0,0.0,0.5986027,0.6080954,0.7601384,0.51724446
14.0,3.0,55.0,50.0,82.0,0.6759029,31.0,2.0,0.0,0.6065579,0.6080954,0.6759029,0.51724446
77.0,75.0,52.0,37.0,66.0,1.0578369,4.0,0.0,0.0,0.95610726,0.9734722,1.0578369,1.0038214
23.0,83.0,41.0,93.0,49.0,0.71219015,35.0,10.0,0.0,0.5464959,0.5464959,0.71219015,0.43304655
29.0,41.0,19.0,20.0,84.0,0.90309525,15.0,0.0,0.0,0.81852186,0.81434584,0.90309525,0.77948374
23.0,31.0,97.0,96.0,68.0,0.7502071,31.0,1.0,0.0,0.6080954,0.6080954,0.7502071,0.51724446
52.0,90.0,73.0,46.0,8.0,0.80391973,31.0,0.0,0.0,0.5986027,0.6080954,0.80391973,0.51724446
92.0,15.0,79.0,72.0,53.0,1.1415796,0.0,0.0,0.0,1.0117869,1.0268064,1.1415796,1.0805936
82.0,58.0,81.0,58.0,57.0,1.060797,4.0,0.0,0.0,0.95610726,0.9734722,1.060797,1.0038214
86.0,16.0,34.0,69.0,26.0,1.1245847,0.0,0.0,0.0,1.0195383,1.0268064,1.1245847,1.0429142
15.0,60.0,94.0,76.0,50.0,0.7088141,35.0,8.0,0.0,0.5464959,0.5464959,0.7088141,0.43304655
87.0,78.0,83.0,10.0,75.0,1.1712983,0.0,0.0,0.0,1.0117869,1.0268064,1.1712983,1.0805936
38.0,47.0,79.0,87.0,59.0,0.76690054,31.0,0.0,0.0,0.5986027,0.6080954,0.76690054,0.51724446
89.0,73.0,94.0,80.0,17.0,1.0900794,4.0,0.0,0.0,0.95610726,0.9734722,1.0900794,1.0038214
76.0,10.0,81.0,55.0,93.0,1.1520064,0.0,0.0,0.0,1.0117869,1.0268064,1.1520064,1.0805936
40.0,83.0,60.0,65.0,76.0,0.6866865,31.0,0.0,0.0,0.6042006,0.6153619,0.6866865,0.5362322
11.0,31.0,73.0,89.0,85.0,0.79044557,31.0,3.0,0.0,0.6080954,0.6080954,0.79044557,0.51724446
7.0,61.0,3.0,82.0,83.0,0.54828775,45.0,6.0,0.0,0.44924074,0.40657547,0.54828775,0.2958271
41.0,40.0,100.0,26.0,12.0,0.97550833,11.0,0.0,0.0,0.8630078,0.8774067,0.97550833,0.8761392
83.0,48.0,44.0,23.0,7.0,1.1583434,0.0,0.0,0.0,1.0117869,1.0268064,1.1583434,1.0805936
34.0,10.0,76.0,67.0,64.0,0.93613714,14.0,0.0,0.0,0.8296331,0.83056,0.93613714,0.7922109
44.0,80.0,82.0,53.0,35.0,0.79162437,31.0,0.0,0.0,0.5986027,0.6080954,0.79162437,0.51724446
37.0,99.0,96.0,73.0,71.0,0.770135,31.0,0.0,0.0,0.60657376,0.6080954,0.770135,0.51724446
2.0,52.0,27.0,24.0,63.0,0.64041835,45.0,6.0,0.0,0.44924074,0.40657547,0.64041835,0.2958271
2.0,46.0,82.0,71.0,6.0,0.5394128,45.0,5.0,1.0,0.44924074,0.40657547,0.5394128,0.2958271
73.0,99.0,78.0,86.0,53.0,0.7558091,30.0,0.0,0.0,0.61220497,0.62964344,0.7558091,0.5362322
21.0,9.0,88.0,77.0,99.0,0.69593656,31.0,2.0,0.0,0.60657376,0.6080954,0.69593656,0.51724446
79.0,84.0,21.0,34.0,87.0,1.0879782,0.0,0.0,0.0,1.0144362,1.0268064,1.0879782,1.0898099
15.0,97.0,88.0,74.0,93.0,0.74767685,45.0,5.0,0.0,0.44924074,0.40657547,0.74767685,0.2958271
91.0,30.0,43.0,83.0,62.0,1.1080902,0.0,0.0,0.0,1.0195383,1.0268064,1.1080902,1.0429142
86.0,62.0,90.0,98.0,82.0,1.0837901,4.0,0.0,0.0,0.95610726,0.9734722,1.0837901,1.0038214
37.0,51.0,66.0,27.0,91.0,0.942531,14.0,0.0,0.0,0.8296331,0.83056,0.942531,0.80473673
25.0,7.0,95.0,38.0,78.0,0.9543685,11.0,0.0,0.0,0.8630078,0.8774067,0.9543685,0.8761392
29.0,48.0,78.0,28.0,17.0,0.71200067,31.0,0.0,0.0,0.60657376,0.6080954,0.71200067,0.51724446
2.0,42.0,15.0,33.0,74.0,0.60135424,45.0,6.0,0.0,0.44924074,0.40657547,0.60135424,0.2958271
98.0,96.0,41.0,1.0,62.0,1.1271013,0.0,0.0,0.0,1.0117869,1.0268064,1.1271013,1.0898099
7.0,5.0,50.0,73.0,74.0,0.81422585,31.0,1.0,0.0,0.6080954,0.6080954,0.81422585,0.51724446
51.0,88.0,59.0,42.0,77.0,0.6904113,31.0,0.0,0.0,0.5986027,0.6080954,0.6904113,0.51724446
25.0,9.0,3.0,98.0,59.0,0.8038186,30.0,0.0,0.0,0.639369,0.62964344,0.8038186,0.55457014
93.0,65.0,40.0,95.0,31.0,1.0509771,4.0,0.0,0.0,0.96265405,0.9734722,1.0509771,0.9631433
96.0,98.0,46.0,35.0,69.0,1.0933002,0.0,0.0,0.0,1.0117869,1.0268064,1.0933002,1.0898099
34.0,84.0,46.0,53.0,40.0,0.74643624,31.0,0.0,0.0,0.59334385,0.6153619,0.74643624,0.55457014
58.0,3.0,53.0,57.0,89.0,1.1192194,0.0,0.0,0.0,1.0117869,1.0268064,1.1192194,1.0805936
79.0,5.0,41.0,51.0,41.0,1.0778388,0.0,0.0,0.0,1.0117869,1.0268064,1.0778388,1.0805936
42.0,6.0,72.0,63.0,77.0,1.048998,4.0,0.0,0.0,0.9583602,0.9734722,1.048998,1.0038214
92.0,50.0,92.0,54.0,41.0,1.1093649,0.0,0.0,0.0,1.0117869,1.0268064,1.1093649,1.0805936
74.0,41.0,57.0,69.0,4.0,1.1062897,0.0,0.0,0.0,1.0117869,1.0268064,1.1062897,1.0805936
22.0,9.0,62.0,46.0,19.0,0.9674903,14.0,0.0,0.0,0.8296331,0.83056,0.9674903,0.7922109
11.0,94.0,35.0,89.0,27.0,0.6105627,45.0,6.0,0.0,0.44924074,0.40657547,0.6105627,0.2958271
50.0,45.0,99.0,18.0,38.0,1.0298967,10.0,0.0,0.0,0.8760166,0.89247596,1.0298967,0.88748133
11.0,89.0,36.0,7.0,79.0,0.62795126,45.0,6.0,0.0,0.4262506,0.40657547,0.62795126,0.43304655
46.0,81.0,55.0,34.0,31.0,0.72505337,31.0,0.0,0.0,0.5986027,0.6080954,0.72505337,0.51724446
93.0,16.0,39.0,18.0,92.0,1.1331153,0.0,0.0,0.0,1.0117869,1.0268064,1.1331153,1.0805936
2.0,59.0,15.0,100.0,46.0,0.5856302,45.0,6.0,0.0,0.44924074,0.40657547,0.5856302,0.2958271
18.0,11.0,24.0,67.0,17.0,0.81380856,30.0,0.0,0.0,0.63561344,0.62964344,0.81380856,0.5362322
29.0,15.0,47.0,79.0,17.0,0.74287385,30.0,0.0,0.0,0.61220497,0.62964344,0.74287385,0.5362322
53.0,43.0,100.0,56.0,13.0,0.9498407,14.0,0.0,0.0,0.8296331,0.83056,0.9498407,0.7922109
97.0,91.0,72.0,86.0,97.0,0.95354307,10.0,0.0,0.0,0.88748133,0.88748133,0.95354307,0.8761392
45.0,17.0,7.0,79.0,11.0,1.0314177,6.0,0.0,0.0,0.94331264,0.94567776,1.0314177,0.92066956
85.0,64.0,44.0,3.0,99.0,1.1375208,0.0,0.0,0.0,1.0117869,1.0268064,1.1375208,1.0805936
30.0,32.0,27.0,84.0,21.0,0.70923966,30.0,0.0,0.0,0.63561344,0.62964344,0.70923966,0.5362322
35.0,84.0,87.0,99.0,94.0,0.7543183,31.0,0.0,0.0,0.60657376,0.6080954,0.7543183,0.51724446
94.0,44.0,87.0,8.0,6.0,1.1001769,0.0,0.0,0.0,1.0117869,1.0268064,1.1001769,1.0805936
88.0,58.0,83.0,73.0,95.0,1.0706917,4.0,0.0,0.0,0.95610726,0.9734722,1.0706917,1.0038214
49.0,49.0,9.0,28.0,43.0,1.1620247,0.0,0.0,0.0,1.0243523,1.0268064,1.1620247,1.0429142
73.0,51.0,5.0,17.0,79.0,1.1233827,0.0,0.0,0.0,1.0243523,1.0268064,1.1233827,1.0429142
49.0,45.0,58.0,36.0,58.0,1.0983196,4.0,0.0,0.0,0.9583602,0.9734722,1.0983196,1.0038214
10.0,45.0,32.0,56.0,29.0,0.5784742,45.0,5.0,0.0,0.44924074,0.40657547,0.5784742,0.2958271
85.0,79.0,4.0,54.0,63.0,1.1229583,0.0,0.0,0.0,1.0243523,1.0268064,1.1229583,1.0429142
70.0,46.0,21.0,10.0,11.0,1.1260415,0.0,0.0,0.0,1.0117869,1.0268064,1.1260415,1.0898099
26.0,25.0,70.0,99.0,98.0,0.76028156,31.0,0.0,0.0,0.5986027,0.6080954,0.76028156,0.51724446
44.0,52.0,44.0,91.0,24.0,0.7936514,30.0,0.0,0.0,0.63561344,0.62964344,0.7936514,0.5362322
70.0,87.0,27.0,95.0,26.0,0.7296591,30.0,0.0,0.0,0.639369,0.62964344,0.7296591,0.55457014
56.0,9.0,63.0,41.0,10.0,1.11455,0.0,0.0,0.0,1.0117869,1.0268064,1.11455,1.0805936
70.0,84.0,33.0,35.0,63.0,0.9704888,10.0,0.0,0.0,0.8863722,0.88748133,0.9704887,0.88748133
33.0,72.0,52.0,73.0,6.0,0.7084878,31.0,0.0,0.0,0.5986027,0.6080954,0.7084878,0.51724446
23.0,22.0,23.0,85.0,100.0,0.75560194,30.0,0.0,0.0,0.63561344,0.62964344,0.75560194,0.5362322
29.0,91.0,36.0,62.0,11.0,0.75859797,31.0,1.0,0.0,0.60298413,0.6080954,0.75859797,0.51724446
79.0,95.0,28.0,85.0,7.0,0.9635997,15.0,0.0,0.0,0.81852186,0.81434584,0.9635997,0.77948374
79.0,31.0,38.0,46.0,85.0,1.1114725,0.0,0.0,0.0,1.0117869,1.0268064,1.1114725,1.0805936
66.0,7.0,30.0,72.0,10.0,1.1023204,0.0,0.0,0.0,1.0195383,1.0268064,1.1023204,1.0429142
77.0,2.0,26.0,53.0,49.0,1.126148,0.0,0.0,0.0,1.0195383,1.0268064,1.126148,1.0429142
61.0,34.0,11.0,77.0,59.0,1.1287208,0.0,0.0,0.0,1.0243523,1.0268064,1.1287208,1.0429142
66.0,97.0,47.0,94.0,43.0,0.7146266,30.0,0.0,0.0,0.639369,0.62964344,0.7146266,0.55457014
