PartitionMovement,InstancePartitionCount,ResourcePartitionCount,ResourceTopStateCount,MaxCapacityKeyUsage,evenness,movements
20.0,64.0,32.0,49.0,1.0,0.5865018530092606,0.32592591643333435
1.0,6.0,54.0,52.0,67.0,0.5947594939100059,0.34074074029922485
61.0,92.0,20.0,72.0,87.0,0.6416135949079669,0.2370370328426361
21.0,48.0,5.0,62.0,85.0,0.6174799895853378,0.29629629850387573
98.0,57.0,51.0,51.0,61.0,1.081291286240871,0.0
70.0,14.0,60.0,98.0,81.0,1.0595297400326313,0.03703703731298447
81.0,39.0,57.0,72.0,59.0,1.0961196928907386,0.0
17.0,8.0,43.0,64.0,4.0,0.6428571428571427,0.25925925374031067
8.0,26.0,80.0,45.0,13.0,0.6034562537289714,0.3333333432674408
25.0,61.0,95.0,8.0,82.0,0.6682738380658492,0.29629629850387573
45.0,58.0,79.0,79.0,61.0,0.6334683874004258,0.25925925374031067
28.0,5.0,72.0,20.0,8.0,0.9176752771793439,0.07407407462596893
33.0,94.0,41.0,52.0,42.0,0.5691769032513203,0.29629629850387573
59.0,52.0,18.0,49.0,69.0,0.9470449835276289,0.07407407462596893
53.0,99.0,75.0,13.0,13.0,0.6109337625707054,0.2888889014720917
88.0,23.0,54.0,79.0,96.0,1.1594091886902664,0.0
68.0,94.0,70.0,57.0,73.0,0.7111468106959086,0.24444444477558136
17.0,65.0,95.0,48.0,90.0,0.5836502304968476,0.3037036955356598
64.0,14.0,49.0,96.0,64.0,0.9611290410820725,0.07407407462596893
23.0,48.0,59.0,1.0,32.0,0.6292554894298313,0.2888889014720917
30.0,44.0,67.0,14.0,41.0,0.5701370018501057,0.28148147463798523
3.0,69.0,47.0,94.0,49.0,0.585643914646898,0.3333333432674408
2.0,95.0,82.0,15.0,48.0,0.6332371802216601,0.34074074029922485
31.0,41.0,17.0,61.0,73.0,0.6987560711286407,0.22962963581085205
8.0,17.0,45.0,35.0,46.0,0.5757717264278029,0.34074074029922485
80.0,88.0,35.0,11.0,24.0,1.0227305912650828,0.03703703731298447
56.0,80.0,58.0,96.0,13.0,0.6359915427775855,0.2518518567085266
80.0,93.0,12.0,99.0,99.0,0.7369014497673055,0.2222222238779068
59.0,47.0,0.0,48.0,48.0,1.0307714252401043,0.03703703731298447
92.0,36.0,69.0,70.0,57.0,1.1005039377720427,0.0
98.0,2.0,88.0,96.0,45.0,1.0479587763754643,0.0
86.0,70.0,23.0,35.0,19.0,1.0944499944086412,0.0
22.0,80.0,46.0,31.0,50.0,0.5997309289491233,0.3037036955356598
6.0,9.0,73.0,5.0,27.0,0.6280614272084641,0.32592591643333435
72.0,98.0,72.0,11.0,17.0,0.7568910380217023,0.18518517911434174
40.0,15.0,33.0,78.0,17.0,0.8759892882609521,0.14074073731899261
57.0,49.0,17.0,60.0,28.0,0.9148216091918641,0.1111111119389534
3.0,92.0,96.0,72.0,28.0,0.6097253772362795,0.32592591643333435
34.0,31.0,88.0,96.0,66.0,0.5669386792778043,0.2888889014720917
77.0,96.0,21.0,84.0,33.0,0.6923283725088495,0.2222222238779068
3.0,41.0,8.0,71.0,41.0,0.5486889586126594,0.35555556416511536
60.0,2.0,36.0,22.0,36.0,1.0870232519764498,0.0
14.0,89.0,31.0,61.0,13.0,0.5912293432546573,0.3629629611968994
17.0,71.0,55.0,12.0,69.0,0.56788488520243,0.29629629850387573
12.0,34.0,18.0,73.0,65.0,0.5885277252618779,0.3333333432674408
93.0,4.0,61.0,75.0,47.0,1.1047274021391973,0.0
12.0,94.0,38.0,88.0,81.0,0.5355865759670938,0.3777777850627899
39.0,39.0,1.0,29.0,36.0,0.9064369718912048,0.1111111119389534
53.0,68.0,88.0,83.0,18.0,0.6160141370273693,0.2518518567085266
38.0,84.0,22.0,29.0,87.0,0.6256555745449599,0.29629629850387573
66.0,21.0,58.0,16.0,95.0,1.1122939200669,0.0
65.0,85.0,82.0,15.0,85.0,0.6754398393604216,0.2222222238779068
51.0,14.0,91.0,9.0,58.0,1.1147934042295986,0.0
10.0,5.0,90.0,3.0,80.0,0.7908393203881278,0.2222222238779068
93.0,28.0,79.0,59.0,90.0,1.074270516609826,0.0
78.0,77.0,87.0,53.0,27.0,0.7545396406671652,0.18518517911434174
76.0,16.0,58.0,64.0,96.0,1.113024621904874,0.0
58.0,35.0,48.0,44.0,77.0,1.020499935493969,0.03703703731298447
14.0,58.0,20.0,68.0,33.0,0.6186637010139043,0.3481481373310089
66.0,92.0,78.0,82.0,64.0,0.7047439721684807,0.2518518567085266
0.0,49.0,80.0,28.0,24.0,0.5853667641295229,0.9407407641410828
61.0,6.0,18.0,31.0,73.0,1.1368241102965886,0.0
67.0,20.0,82.0,69.0,29.0,1.0264587815543276,0.03703703731298447
1.0,94.0,57.0,23.0,63.0,0.5629800433820499,0.3481481373310089
97.0,75.0,21.0,84.0,92.0,0.968882368948477,0.07407407462596893
51.0,13.0,18.0,54.0,25.0,1.0780442449020868,0.0
9.0,79.0,40.0,95.0,77.0,0.582161524911615,0.3777777850627899
52.0,31.0,28.0,30.0,3.0,1.0506121157957808,0.0
6.0,33.0,89.0,22.0,11.0,0.5764456810996049,0.3333333432674408
45.0,70.0,75.0,60.0,64.0,0.5477295044579054,0.2888889014720917
95.0,2.0,16.0,85.0,3.0,1.0683769577626439,0.0
55.0,44.0,38.0,39.0,79.0,0.9809940982863422,0.07407407462596893
66.0,69.0,54.0,26.0,56.0,0.9086111852513372,0.10370370000600815
82.0,87.0,61.0,48.0,7.0,0.8946104871161483,0.10370370000600815
30.0,26.0,50.0,4.0,97.0,0.9098586795119661,0.10370370000600815
8.0,17.0,49.0,90.0,52.0,0.6320724578168173,0.3333333432674408
37.0,31.0,90.0,91.0,12.0,0.7462420268450158,0.2518518567085266
65.0,13.0,54.0,6.0,12.0,1.0839223625299466,0.0
81.0,90.0,38.0,64.0,97.0,0.8131667776904266,0.14074073731899261
61.0,64.0,12.0,58.0,53.0,0.8520194807573311,0.14074073731899261
85.0,67.0,50.0,21.0,99.0,1.1209156001607083,0.0
21.0,97.0,17.0,52.0,42.0,0.5902953424898414,0.3629629611968994
7.0,18.0,54.0,98.0,83.0,0.5559627996273119,0.34074074029922485
72.0,88.0,73.0,16.0,62.0,0.8864615579854054,0.10370370000600815
54.0,61.0,69.0,16.0,64.0,0.764362257345169,0.18518517911434174
73.0,33.0,56.0,39.0,98.0,1.0841631277817314,0.0
45.0,98.0,62.0,30.0,3.0,0.6018175477829095,0.29629629850387573
46.0,62.0,10.0,1.0,6.0,0.9362031685796344,0.07407407462596893
28.0,59.0,59.0,42.0,34.0,0.6065368748311665,0.29629629850387573
12.0,1.0,44.0,88.0,23.0,0.6291666149569382,0.28148147463798523
27.0,5.0,69.0,31.0,5.0,0.7577698792235117,0.18518517911434174
11.0,81.0,36.0,7.0,59.0,0.6059804817072599,0.3629629611968994
28.0,3.0,33.0,94.0,99.0,0.6738934486034608,0.2222222238779068
68.0,58.0,71.0,4.0,97.0,1.0665144372934292,0.0
39.0,25.0,36.0,63.0,65.0,0.7094293176431173,0.21481481194496155
43.0,95.0,10.0,54.0,46.0,0.6224707031483745,0.29629629850387573
36.0,56.0,62.0,51.0,75.0,0.6230758925925518,0.2888889014720917
91.0,95.0,77.0,62.0,11.0,0.8164785748529739,0.14074073731899261
19.0,32.0,41.0,8.0,81.0,0.572145293068298,0.2888889014720917
65.0,43.0,1.0,98.0,21.0,0.8843833998110469,0.1111111119389534
8.0,25.0,75.0,50.0,43.0,0.585532921034483,0.3333333432674408
17.0,61.0,87.0,3.0,62.0,0.5851595721633513,0.31111112236976624
41.0,66.0,78.0,51.0,75.0,0.5240532800092048,0.2888889014720917
44.0,9.0,91.0,40.0,74.0,1.006396119163751,0.07407407462596893
5.0,1.0,71.0,97.0,89.0,0.5811291047763553,0.3333333432674408
95.0,78.0,41.0,45.0,18.0,1.0874744717219873,0.0
77.0,86.0,53.0,70.0,73.0,0.6397345844337924,0.2222222238779068
10.0,16.0,22.0,29.0,89.0,0.5748485575492278,0.29629629850387573
20.0,69.0,75.0,25.0,70.0,0.6099286804624793,0.29629629850387573
98.0,1.0,34.0,6.0,51.0,1.1087778162181596,0.0
2.0,32.0,20.0,37.0,83.0,0.5730552115060373,0.35555556416511536
26.0,2.0,29.0,85.0,0.0,0.7075092783483536,0.2222222238779068
81.0,19.0,26.0,36.0,97.0,1.0867566111866267,0.0
46.0,94.0,84.0,37.0,6.0,0.5514092054575762,0.29629629850387573
53.0,4.0,33.0,98.0,31.0,0.9594718592911293,0.07407407462596893
18.0,43.0,17.0,68.0,4.0,0.649979849647364,0.34074074029922485
68.0,13.0,48.0,31.0,96.0,1.088393900262076,0.0
96.0,33.0,56.0,98.0,31.0,1.0868500436644772,0.0
12.0,20.0,29.0,79.0,43.0,0.6181149095489452,0.29629629850387573
0.0,7.0,42.0,76.0,60.0,0.5252801919786432,0.9555555582046509
81.0,58.0,57.0,88.0,90.0,0.9254999032761577,0.07407407462596893
86.0,16.0,40.0,12.0,1.0,1.0990760116500264,0.0
72.0,17.0,9.0,74.0,88.0,1.0973303335143991,0.0
39.0,75.0,88.0,66.0,83.0,0.6533575317604357,0.3037036955356598
21.0,70.0,7.0,6.0,2.0,0.57776078556737,0.29629629850387573
5.0,40.0,75.0,53.0,27.0,0.5275336035080362,0.3333333432674408
81.0,17.0,90.0,42.0,32.0,1.0727621965048582,0.0
1.0,15.0,78.0,13.0,36.0,0.6247424964598296,0.34074074029922485
36.0,90.0,92.0,64.0,48.0,0.5530329529625961,0.29629629850387573
33.0,15.0,32.0,1.0,25.0,1.1105768349937262,0.0
19.0,25.0,11.0,51.0,70.0,0.6827648610870692,0.2518518567085266
62.0,54.0,7.0,58.0,59.0,0.9032928075325903,0.1111111119389534
35.0,68.0,14.0,4.0,75.0,0.6699621995844527,0.2222222238779068
99.0,16.0,24.0,77.0,59.0,1.0735449693491042,0.0
74.0,83.0,5.0,58.0,2.0,0.7679164101324114,0.14074073731899261
92.0,61.0,88.0,92.0,88.0,0.9539684616059125,0.07407407462596893
13.0,78.0,67.0,15.0,58.0,0.5179751861882186,0.3333333432674408
83.0,34.0,85.0,33.0,29.0,1.1078804152580375,0.0
71.0,45.0,62.0,24.0,90.0,1.1052089360901407,0.0
77.0,95.0,98.0,43.0,0.0,0.6079353779447881,0.2518518567085266
25.0,46.0,22.0,10.0,21.0,0.5662181629636421,0.2888889014720917
57.0,19.0,89.0,50.0,78.0,0.9160114300472789,0.07407407462596893
70.0,49.0,39.0,11.0,55.0,1.094493113568783,0.0
90.0,4.0,5.0,25.0,24.0,1.091005981596511,0.0
3.0,7.0,63.0,45.0,67.0,0.6337207318649589,0.32592591643333435
31.0,81.0,64.0,21.0,16.0,0.4830767378687766,0.29629629850387573
76.0,91.0,11.0,99.0,17.0,0.6774583308679789,0.2222222238779068
63.0,13.0,24.0,70.0,66.0,1.0854571107990307,0.0
56.0,12.0,53.0,85.0,11.0,0.9267430284132809,0.07407407462596893
35.0,62.0,11.0,63.0,24.0,0.6995408267747092,0.25925925374031067
60.0,7.0,8.0,18.0,12.0,1.0834795285539145,0.0
26.0,5.0,63.0,94.0,6.0,0.6911397350826081,0.2518518567085266
21.0,13.0,56.0,66.0,84.0,0.6173741876962251,0.2666666805744171
88.0,22.0,30.0,73.0,78.0,1.0772924199229217,0.0
37.0,15.0,76.0,2.0,57.0,1.0751086213039194,0.0
42.0,8.0,72.0,17.0,84.0,1.0560983010525713,0.0
83.0,35.0,92.0,63.0,62.0,1.0776386306065333,0.0
85.0,80.0,1.0,60.0,80.0,0.9329051990628058,0.07407407462596893
10.0,64.0,75.0,19.0,59.0,0.5521291240989185,0.32592591643333435
12.0,18.0,91.0,0.0,14.0,0.6570504762962475,0.29629629850387573
41.0,56.0,71.0,13.0,18.0,0.590574345468381,0.28148147463798523
25.0,81.0,44.0,1.0,56.0,0.5957471149403779,0.29629629850387573
54.0,47.0,33.0,94.0,95.0,0.6205785909029171,0.2222222238779068
33.0,94.0,26.0,26.0,57.0,0.5814532717523212,0.29629629850387573
57.0,98.0,64.0,29.0,55.0,0.5633088402804369,0.2888889014720917
20.0,2.0,74.0,23.0,42.0,0.7381383572000053,0.18518517911434174
74.0,18.0,13.0,9.0,79.0,1.0455019424886451,0.0
65.0,27.0,58.0,85.0,76.0,1.0006434325922964,0.07407407462596893
22.0,39.0,93.0,10.0,0.0,0.6418579915059525,0.29629629850387573
26.0,36.0,58.0,21.0,57.0,0.5735233637663955,0.28148147463798523
12.0,10.0,79.0,96.0,5.0,0.5924215512415602,0.32592591643333435
27.0,31.0,57.0,5.0,56.0,0.6889195234536238,0.2222222238779068
74.0,82.0,99.0,43.0,15.0,0.6815257906879392,0.21481481194496155
35.0,83.0,11.0,19.0,27.0,0.6812103355432126,0.29629629850387573
99.0,25.0,21.0,94.0,80.0,1.0682482364862063,0.0
67.0,82.0,97.0,62.0,27.0,0.6257717188433622,0.25925925374031067
60.0,92.0,21.0,33.0,22.0,0.7672046901620987,0.2222222238779068
33.0,63.0,49.0,74.0,84.0,0.6396468886916135,0.29629629850387573
50.0,14.0,71.0,91.0,28.0,0.76530314234362,0.18518517911434174
8.0,67.0,21.0,50.0,45.0,0.5672016652022513,0.3629629611968994
0.0,46.0,72.0,98.0,45.0,0.5900968443520823,0.9481481313705444
53.0,80.0,19.0,22.0,2.0,0.7111787809103373,0.2222222238779068
50.0,27.0,77.0,73.0,11.0,0.6806802917411254,0.21481481194496155
37.0,60.0,32.0,40.0,90.0,0.7051175910890736,0.2518518567085266
29.0,93.0,16.0,90.0,34.0,0.5917372121876147,0.32592591643333435
4.0,35.0,71.0,83.0,28.0,0.5574548783827785,0.35555556416511536
50.0,39.0,31.0,37.0,63.0,0.9682662368731086,0.07407407462596893
81.0,94.0,44.0,59.0,32.0,0.7854873964339422,0.17777778208255768
5.0,95.0,61.0,35.0,2.0,0.6303107704397114,0.35555556416511536
7.0,84.0,43.0,22.0,14.0,0.5649882700328234,0.3777777850627899
90.0,4.0,59.0,13.0,67.0,1.0680517714120985,0.0
93.0,83.0,37.0,92.0,15.0,0.8704556661695988,0.1111111119389534
16.0,48.0,53.0,74.0,50.0,0.5261241114627122,0.29629629850387573
31.0,69.0,93.0,18.0,42.0,0.5471150779502235,0.3037036955356598
61.0,4.0,92.0,62.0,7.0,1.114250426861776,0.0
1.0,69.0,97.0,35.0,19.0,0.6218586683163397,0.34074074029922485
37.0,11.0,59.0,24.0,15.0,1.0708479408834874,0.0
2.0,39.0,19.0,84.0,54.0,0.5432358000715353,0.3777777850627899
52.0,82.0,51.0,65.0,58.0,0.6242993843635412,0.2518518567085266
68.0,76.0,90.0,67.0,85.0,0.6343047143806493,0.2518518567085266
20.0,1.0,72.0,14.0,8.0,0.7985340096909921,0.18518517911434174
53.0,56.0,6.0,93.0,70.0,0.6908945555287089,0.2222222238779068
84.0,22.0,30.0,72.0,46.0,1.073831446018053,0.0
66.0,9.0,97.0,63.0,56.0,1.1044872971741975,0.0
71.0,16.0,63.0,95.0,34.0,1.0678682436460862,0.03703703731298447
86.0,94.0,33.0,47.0,81.0,0.9743728240860361,0.07407407462596893
61.0,71.0,44.0,89.0,93.0,0.7385480955632138,0.2222222238779068
63.0,47.0,51.0,48.0,60.0,0.956926755434509,0.07407407462596893
47.0,33.0,94.0,85.0,42.0,0.6980488505977676,0.2518518567085266
42.0,18.0,61.0,78.0,89.0,0.7163965205060726,0.21481481194496155
66.0,79.0,49.0,7.0,16.0,0.9348509444047285,0.10370370000600815
76.0,65.0,97.0,70.0,39.0,0.72906693577863,0.18518517911434174
72.0,34.0,86.0,3.0,78.0,1.1135958000151245,0.0
14.0,6.0,11.0,64.0,16.0,0.652688695069246,0.25925925374031067
58.0,91.0,99.0,65.0,7.0,0.5789039386813623,0.2888889014720917
24.0,86.0,56.0,3.0,54.0,0.5975300843848173,0.29629629850387573
93.0,75.0,58.0,57.0,74.0,0.9569106791333799,0.07407407462596893
27.0,97.0,91.0,54.0,1.0,0.5697049144047448,0.3037036955356598
67.0,38.0,88.0,0.0,27.0,1.059871233752528,0.0
70.0,79.0,50.0,2.0,94.0,0.9476979940304152,0.07407407462596893
13.0,54.0,56.0,87.0,58.0,0.611294525491151,0.3037036955356598
18.0,82.0,64.0,79.0,79.0,0.5971215179298476,0.3333333432674408
60.0,18.0,39.0,72.0,87.0,1.0048016329226024,0.03703703731298447
81.0,30.0,88.0,52.0,60.0,1.0772285767546919,0.0
58.0,67.0,9.0,3.0,60.0,1.1268186629698844,0.0
89.0,34.0,15.0,96.0,53.0,1.1298117835642905,0.0
24.0,24.0,31.0,31.0,77.0,0.5987434889642156,0.2370370328426361
81.0,94.0,81.0,36.0,67.0,0.8441918656285156,0.10370370000600815
68.0,67.0,40.0,90.0,23.0,0.69183570616718,0.2222222238779068
40.0,38.0,51.0,88.0,47.0,0.652839952769032,0.25925925374031067
44.0,30.0,40.0,31.0,5.0,0.9530571079969946,0.07407407462596893
75.0,90.0,34.0,85.0,81.0,0.6984949821530203,0.2222222238779068
69.0,41.0,14.0,30.0,25.0,1.0817495400687742,0.0
38.0,40.0,69.0,17.0,29.0,0.7436071753003153,0.18518517911434174
79.0,54.0,92.0,15.0,0.0,1.0970488867853023,0.0
89.0,71.0,85.0,55.0,69.0,0.9618717866693205,0.07407407462596893
83.0,15.0,12.0,74.0,53.0,1.1000580243052125,0.0
31.0,98.0,40.0,39.0,12.0,0.5819181643613943,0.29629629850387573
